num_of_nodes,paut_size,label,dataset_type,strategy
20,10,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,14,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,11,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,15,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,15,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,16,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,15,1,train,positive
20,13,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,10,0,train,blocking
20,10,0,train,pseudo_similar
20,10,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,10,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,14,1,train,positive
20,16,1,train,positive
20,11,0,train,blocking
20,12,0,train,blocking
20,12,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,12,1,train,positive
20,14,1,train,positive
20,11,0,train,blocking
20,12,0,train,blocking
20,13,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,13,1,train,positive
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,15,1,train,positive
20,16,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,15,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,16,1,train,positive
20,12,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,14,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,13,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,15,1,train,positive
20,10,1,train,positive
20,15,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,13,0,train,blocking
20,12,0,train,blocking
20,11,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,16,1,train,positive
20,11,1,train,positive
20,16,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,16,1,train,positive
20,13,1,train,positive
20,15,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,10,1,train,positive
20,11,1,train,positive
20,11,1,train,positive
20,13,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,14,0,train,blocking
20,11,0,train,blocking
20,15,0,train,blocking
20,12,0,train,blocking
20,14,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,14,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,13,1,train,positive
20,15,1,train,positive
20,11,0,train,blocking
20,13,0,train,blocking
20,13,1,train,positive
20,11,1,train,positive
20,11,0,train,blocking
20,10,0,train,blocking
20,10,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,14,1,train,positive
20,11,0,train,blocking
20,11,0,train,blocking
20,14,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,14,0,train,blocking
20,10,0,train,blocking
20,11,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,15,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,13,1,train,positive
20,15,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,16,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,16,1,train,positive
20,12,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,15,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,16,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,15,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,14,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,16,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,11,1,train,positive
20,10,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,16,1,train,positive
20,14,1,train,positive
20,12,0,train,blocking
20,12,0,train,blocking
20,15,1,train,positive
20,16,1,train,positive
20,16,1,train,positive
20,11,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,10,1,train,positive
20,15,1,train,positive
20,11,0,train,blocking
20,13,0,train,blocking
20,10,1,train,positive
20,11,1,train,positive
20,10,0,train,blocking
20,12,0,train,blocking
20,16,1,train,positive
20,11,1,train,positive
20,12,0,train,blocking
20,11,0,train,blocking
20,13,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,10,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,12,1,train,positive
20,16,1,train,positive
20,16,1,train,positive
20,11,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,15,1,train,positive
20,15,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,13,1,train,positive
20,13,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,16,1,train,positive
20,10,1,train,positive
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,12,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,13,1,train,positive
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,16,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,10,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,10,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,12,1,train,positive
20,11,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,14,1,train,positive
20,15,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,13,1,train,positive
20,14,1,train,positive
20,16,1,train,positive
20,13,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,16,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,14,0,train,blocking
20,10,0,train,blocking
20,14,1,train,positive
20,16,1,train,positive
20,10,1,train,positive
20,15,1,train,positive
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,10,1,train,positive
20,13,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,14,1,train,positive
20,16,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,13,1,train,positive
20,13,0,train,blocking
20,10,0,train,blocking
20,11,1,train,positive
20,16,1,train,positive
20,11,0,train,blocking
20,10,0,train,blocking
20,16,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,11,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,15,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,15,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,15,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,16,1,train,positive
20,16,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,16,1,train,positive
20,14,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,14,0,train,blocking
20,12,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,14,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,10,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,12,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,15,1,train,positive
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,15,1,train,positive
20,12,1,train,positive
20,12,0,train,blocking
20,11,0,train,blocking
20,15,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,11,1,train,positive
20,10,1,train,positive
20,16,1,train,positive
20,12,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,14,1,train,positive
20,13,1,train,positive
20,10,0,train,blocking
20,10,0,train,blocking
20,12,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,14,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,13,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,10,1,train,positive
20,16,1,train,positive
20,15,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,13,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,12,0,train,blocking
20,12,1,train,positive
20,13,1,train,positive
20,15,1,train,positive
20,14,1,train,positive
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,16,1,train,positive
20,15,1,train,positive
20,14,1,train,positive
20,16,1,train,positive
20,16,1,train,positive
20,16,1,train,positive
20,14,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,16,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,16,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,16,1,train,positive
20,15,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,16,1,train,positive
20,13,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,16,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,13,1,train,positive
20,13,1,train,positive
20,10,0,train,blocking
20,13,0,train,blocking
20,14,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,13,1,train,positive
20,10,1,train,positive
20,15,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,16,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,16,1,train,positive
20,10,1,train,positive
20,16,1,train,positive
20,13,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,16,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,15,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,16,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,13,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,10,1,train,positive
20,15,1,train,positive
20,12,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,13,1,train,positive
20,12,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,12,0,train,blocking
20,12,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,15,1,train,positive
20,14,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,13,1,train,positive
20,13,1,train,positive
20,10,0,train,blocking
20,12,0,train,blocking
20,10,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,16,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,13,1,train,positive
20,12,1,train,positive
20,10,0,train,blocking
20,10,0,train,blocking
20,10,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,13,1,train,positive
20,13,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,14,1,train,positive
20,14,1,train,positive
20,10,0,train,blocking
20,13,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,10,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,16,1,train,positive
20,10,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,14,0,train,blocking
20,15,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,15,1,train,positive
20,15,1,train,positive
20,15,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,16,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,12,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,13,1,train,positive
20,11,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,12,1,train,positive
20,10,1,train,positive
20,11,0,train,blocking
20,12,0,train,blocking
20,12,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,12,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,11,1,train,positive
20,13,1,train,positive
20,11,0,train,blocking
20,11,0,train,blocking
20,10,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,16,1,train,positive
20,11,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,14,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,10,1,train,positive
20,12,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,16,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,13,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,12,0,train,blocking
20,12,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,13,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,13,1,train,positive
20,12,1,train,positive
20,16,1,train,positive
20,10,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,13,1,train,positive
20,11,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,12,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,13,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,10,1,train,positive
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,11,1,train,positive
20,13,1,train,positive
20,11,0,train,blocking
20,13,0,train,blocking
20,10,1,train,positive
20,11,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,10,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,13,1,train,positive
20,16,1,train,positive
20,16,1,train,positive
20,10,1,train,positive
20,13,1,train,positive
20,15,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,15,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,16,1,train,positive
20,11,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,15,1,train,positive
20,12,1,train,positive
20,11,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,14,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,14,0,train,blocking
20,12,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,13,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,13,1,train,positive
20,10,1,train,positive
20,14,1,train,positive
20,10,1,train,positive
20,11,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,10,1,train,positive
20,10,1,train,positive
20,11,0,train,blocking
20,14,0,train,blocking
20,11,0,train,pseudo_similar
20,16,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,10,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,16,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,16,1,train,positive
20,15,1,train,positive
20,10,0,train,blocking
20,13,0,train,blocking
20,15,1,train,positive
20,11,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,10,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,10,1,train,positive
20,13,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,12,1,train,positive
20,13,1,train,positive
20,14,0,train,blocking
20,12,0,train,blocking
20,15,1,train,positive
20,10,1,train,positive
20,10,1,train,positive
20,11,1,train,positive
20,10,0,train,blocking
20,15,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,12,1,train,positive
20,14,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,12,1,train,positive
20,16,1,train,positive
20,11,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,10,1,train,positive
20,14,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,16,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,10,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,13,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,13,1,train,positive
20,12,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,12,1,train,positive
20,13,1,train,positive
20,11,1,train,positive
20,16,1,train,positive
20,10,1,train,positive
20,11,1,train,positive
20,12,1,train,positive
20,13,1,train,positive
20,15,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,15,1,train,positive
20,11,1,train,positive
20,10,0,train,blocking
20,10,0,train,blocking
20,11,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,11,1,train,positive
20,16,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,15,0,train,blocking
20,10,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,16,0,train,pseudo_similar
20,16,1,train,positive
20,10,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,15,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,10,0,train,blocking
20,10,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,11,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,10,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,13,1,train,positive
20,13,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,12,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,11,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,13,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,14,0,train,pseudo_similar
20,11,0,train,pseudo_similar
20,16,0,train,pseudo_similar
20,12,0,train,pseudo_similar
20,15,0,train,pseudo_similar
20,16,0,train,pseudo_similar
20,14,1,train,positive
20,16,1,train,positive
20,11,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,10,1,train,positive
20,11,1,train,positive
20,15,1,train,positive
20,11,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,11,1,train,positive
20,11,1,train,positive
20,11,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,14,1,train,positive
20,16,1,train,positive
20,14,0,train,blocking
20,10,0,train,blocking
20,16,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,12,1,train,positive
20,16,1,train,positive
20,10,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,11,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,16,1,train,positive
20,11,1,train,positive
20,13,0,train,blocking
20,10,0,train,blocking
20,14,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,15,1,train,positive
20,15,1,train,positive
20,16,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,14,1,train,positive
20,11,1,train,positive
20,11,1,train,positive
20,12,1,train,positive
20,14,1,train,positive
20,12,1,train,positive
20,10,1,train,positive
20,11,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,14,0,train,blocking
20,12,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,11,0,train,blocking
20,10,0,train,blocking
20,13,0,train,blocking
20,11,0,train,blocking
20,16,0,train,blocking
20,14,0,train,blocking
20,11,0,train,blocking
20,12,0,train,blocking
